"","muID","time","timeup","module","round","prelimGain","totalEarnings","correct","declareEarnings","statusDeclare","taxPaid","finalEarnings","taxRate","probAudit","done","player","stage","stage.1","step","round.1","timestamp","session","room","round_number","complete_rooms_module2","cheat","report.rate","age","gender","politics","trust","DictGive","role","other","diceNumber","numberEntered","risk1","risk2","risk3","risk4","risk5","risk6","risk7","risk8","risk9","risk10","integrity1","integrity2","integrity3","integrity4","integrity5","integrity6","integrity7","integrity8","integrity9","integrity10","auditRate","audited","treat","taxBracket","report.rate.cess.stgo","sample","risk.pref","total.integrity"
"741","AUQW8BLTYZ9GK7VFDCOMroom_1497555149700","9525","false","Module2","8",750,1025,5,200,"false",60,690,30,"0","true","AUQW8BLTYZ9GK7VFDCOM","[objectObject]","[objectObject]",NA,"8","1497556635989","./data//room_1497555149700/memory_Module2_6.3.8.csv","room_1497555149700",8,FALSE,1,0.266666666666667,"31","M","7","A",NA,NA,NA,"4","4",0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,2,1,1,2,1,0,"false",2,1,0.266666666666667,"CESS Online Panel Stgo - DS",5,13
"742","AUQW8BLTYZ9GK7VFDCOMroom_1497555149700","4998","false","Module2","7",900,1170,6,300,"false",90,810,30,"0","true","AUQW8BLTYZ9GK7VFDCOM","[objectObject]","[objectObject]",NA,"7","1497556552530","./data//room_1497555149700/memory_Module2_6.3.7.csv","room_1497555149700",7,FALSE,1,0.333333333333333,"31","M","7","A",NA,NA,NA,"4","4",0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,2,1,1,2,1,0,"false",2,1,0.333333333333333,"CESS Online Panel Stgo - DS",5,13
"743","AUQW8BLTYZ9GK7VFDCOMroom_1497555149700","6120","false","Module2","9",900,1140,6,300,"false",90,810,30,"0","true","AUQW8BLTYZ9GK7VFDCOM","[objectObject]","[objectObject]",NA,"9","1497556709258","./data//room_1497555149700/memory_Module2_6.3.9.csv","room_1497555149700",9,FALSE,1,0.333333333333333,"31","M","7","A",NA,NA,NA,"4","4",0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,2,1,1,2,1,0,"false",2,1,0.333333333333333,"CESS Online Panel Stgo - DS",5,13
"744","AUQW8BLTYZ9GK7VFDCOMroom_1497555149700","9865","false","Module2","4",900,975,6,900,"false",270,630,30,"0","true","AUQW8BLTYZ9GK7VFDCOM","[objectObject]","[objectObject]",NA,"4","1497556295035","./data//room_1497555149700/memory_Module2_6.3.4.csv","room_1497555149700",4,FALSE,0,1,"31","M","7","A",NA,NA,NA,"4","4",0,1,0,0,1,1,0,1,0,1,1,1,2,1,1,2,1,1,2,1,0,"false",2,1,1,"CESS Online Panel Stgo - DS",5,13
"745","AURQ94J1EPG3M7YKV826room_1497555149700","2622","false","Module2","9",1500,1380,10,1500,"false",450,1050,30,"0","true","AURQ94J1EPG3M7YKV826","[objectObject]","[objectObject]",NA,"9","1497556706400","./data//room_1497555149700/memory_Module2_6.3.9.csv","room_1497555149700",9,FALSE,0,1,"26","M","4","B","501","B","AUCG523NIJE1W690ZB7V","6","6",0,0,0,0,0,1,1,1,1,1,3,1,2,3,2,1,1,1,2,1,0,"false",2,1,1,"CESS Online Panel Stgo - DS",5,17
"746","AURQ94J1EPG3M7YKV826room_1497555149700","6295","false","Module2","3",1500,1390,10,1500,"false",450,1050,30,"0","true","AURQ94J1EPG3M7YKV826","[objectObject]","[objectObject]",NA,"3","1497556192138","./data//room_1497555149700/memory_Module2_6.3.3.csv","room_1497555149700",3,FALSE,0,1,"26","M","4","B","501","B","AUCG523NIJE1W690ZB7V","6","6",0,0,0,0,0,1,1,1,1,1,3,1,2,3,2,1,1,1,2,1,0,"false",2,1,1,"CESS Online Panel Stgo - DS",5,17
"747","AURQ94J1EPG3M7YKV826room_1497555149700","10403","false","Module2","10",1650,1465,11,1650,"false",495,1155,30,"0","true","AURQ94J1EPG3M7YKV826","[objectObject]","[objectObject]",NA,"10","1497556790394","./data//room_1497555149700/memory_Module2_6.3.10.csv","room_1497555149700",10,FALSE,0,1,"26","M","4","B","501","B","AUCG523NIJE1W690ZB7V","6","6",0,0,0,0,0,1,1,1,1,1,3,1,2,3,2,1,1,1,2,1,0,"false",2,1,1,"CESS Online Panel Stgo - DS",5,17
"748","AURQ94J1EPG3M7YKV826room_1497555149700","30005","false","Module2","4",1350,1290,9,1350,"false",405,945,30,"0","true","AURQ94J1EPG3M7YKV826","[objectObject]","[objectObject]",NA,"4","1497556315872","./data//room_1497555149700/memory_Module2_6.3.4.csv","room_1497555149700",4,FALSE,0,1,"26","M","4","B","501","B","AUCG523NIJE1W690ZB7V","6","6",0,0,0,0,0,1,1,1,1,1,3,1,2,3,2,1,1,1,2,1,0,"false",2,1,1,"CESS Online Panel Stgo - DS",5,17
"749","AURQ94J1EPG3M7YKV826room_1497555149700","5053","false","Module2","7",1650,1515,11,1650,"false",495,1155,30,"0","true","AURQ94J1EPG3M7YKV826","[objectObject]","[objectObject]",NA,"7","1497556553162","./data//room_1497555149700/memory_Module2_6.3.7.csv","room_1497555149700",7,FALSE,0,1,"26","M","4","B","501","B","AUCG523NIJE1W690ZB7V","6","6",0,0,0,0,0,1,1,1,1,1,3,1,2,3,2,1,1,1,2,1,0,"false",2,1,1,"CESS Online Panel Stgo - DS",5,17
"750","AURQ94J1EPG3M7YKV826room_1497555149700","28002","false","Module2","1",1200,1185,8,1200,"false",360,840,30,"0","true","AURQ94J1EPG3M7YKV826","[objectObject]","[objectObject]",NA,"1","1497556007660","./data//room_1497555149700/memory_Module2_6.3.1.csv","room_1497555149700",1,FALSE,0,1,"26","M","4","B","501","B","AUCG523NIJE1W690ZB7V","6","6",0,0,0,0,0,1,1,1,1,1,3,1,2,3,2,1,1,1,2,1,0,"false",2,1,1,"CESS Online Panel Stgo - DS",5,17
"751","AURQ94J1EPG3M7YKV826room_1497555149700","6996","false","Module2","6",1500,1355,10,1500,"false",450,1050,30,"0","true","AURQ94J1EPG3M7YKV826","[objectObject]","[objectObject]",NA,"6","1497556476264","./data//room_1497555149700/memory_Module2_6.3.6.csv","room_1497555149700",6,FALSE,0,1,"26","M","4","B","501","B","AUCG523NIJE1W690ZB7V","6","6",0,0,0,0,0,1,1,1,1,1,3,1,2,3,2,1,1,1,2,1,0,"false",2,1,1,"CESS Online Panel Stgo - DS",5,17
"752","AURQ94J1EPG3M7YKV826room_1497555149700","3544","false","Module2","8",1650,1490,11,1650,"false",495,1155,30,"0","true","AURQ94J1EPG3M7YKV826","[objectObject]","[objectObject]",NA,"8","1497556630730","./data//room_1497555149700/memory_Module2_6.3.8.csv","room_1497555149700",8,FALSE,0,1,"26","M","4","B","501","B","AUCG523NIJE1W690ZB7V","6","6",0,0,0,0,0,1,1,1,1,1,3,1,2,3,2,1,1,1,2,1,0,"false",2,1,1,"CESS Online Panel Stgo - DS",5,17
"753","AURQ94J1EPG3M7YKV826room_1497555149700","29956","false","Module2","2",1050,1055,7,1050,"false",315,735,30,"0","true","AURQ94J1EPG3M7YKV826","[objectObject]","[objectObject]",NA,"2","1497556114286","./data//room_1497555149700/memory_Module2_6.3.2.csv","room_1497555149700",2,FALSE,0,1,"26","M","4","B","501","B","AUCG523NIJE1W690ZB7V","6","6",0,0,0,0,0,1,1,1,1,1,3,1,2,3,2,1,1,1,2,1,0,"false",2,1,1,"CESS Online Panel Stgo - DS",5,17
"754","AURQ94J1EPG3M7YKV826room_1497555149700","5294","false","Module2","5",1500,1390,10,1500,"false",450,1050,30,"0","true","AURQ94J1EPG3M7YKV826","[objectObject]","[objectObject]",NA,"5","1497556390218","./data//room_1497555149700/memory_Module2_6.3.5.csv","room_1497555149700",5,FALSE,0,1,"26","M","4","B","501","B","AUCG523NIJE1W690ZB7V","6","6",0,0,0,0,0,1,1,1,1,1,3,1,2,3,2,1,1,1,2,1,0,"false",2,1,1,"CESS Online Panel Stgo - DS",5,17
"755","AUSKANGPEWVQRY4M8JF2room_1498784576629","2014","false","Module2","7",1350,1483.5,9,400,"false",120,1230,30,"0","true","AUSKANGPEWVQRY4M8JF2","[objectObject]","[objectObject]",NA,"7","1498785666165","./data//room_1498784576629/memory_Module2_6.3.7.csv","room_1498784576629",7,TRUE,1,0.296296296296296,"20","M","4","B","500","A","AUVY0NL8FJM9R2TC1O57","1","1",0,0,0,0,0,1,1,1,1,1,2,2,1,2,2,1,1,1,2,2,0,"false",2,1,0.296296296296296,"CESS Online Panel Stgo - DS",5,16
"756","AUSKANGPEWVQRY4M8JF2room_1498784576629","1541","false","Module2","8",1650,1742.25,11,650,"false",195,1455,30,"0","true","AUSKANGPEWVQRY4M8JF2","[objectObject]","[objectObject]",NA,"8","1498785745194","./data//room_1498784576629/memory_Module2_6.3.8.csv","room_1498784576629",8,TRUE,1,0.393939393939394,"20","M","4","B","500","A","AUVY0NL8FJM9R2TC1O57","1","1",0,0,0,0,0,1,1,1,1,1,2,2,1,2,2,1,1,1,2,2,0,"false",2,1,0.393939393939394,"CESS Online Panel Stgo - DS",5,16
"757","AUSKANGPEWVQRY4M8JF2room_1498784576629","6556","false","Module2","2",1650,1668.75,11,1000,"false",300,1350,30,"0","true","AUSKANGPEWVQRY4M8JF2","[objectObject]","[objectObject]",NA,"2","1498785239652","./data//room_1498784576629/memory_Module2_6.3.2.csv","room_1498784576629",2,TRUE,1,0.606060606060606,"20","M","4","B","500","A","AUVY0NL8FJM9R2TC1O57","1","1",0,0,0,0,0,1,1,1,1,1,2,2,1,2,2,1,1,1,2,2,0,"false",2,1,0.606060606060606,"CESS Online Panel Stgo - DS",5,16
"758","AUSKANGPEWVQRY4M8JF2room_1498784576629","3183","false","Module2","10",1500,1614.75,10,550,"false",165,1335,30,"0","true","AUSKANGPEWVQRY4M8JF2","[objectObject]","[objectObject]",NA,"10","1498785910473","./data//room_1498784576629/memory_Module2_6.3.10.csv","room_1498784576629",10,TRUE,1,0.366666666666667,"20","M","4","B","500","A","AUVY0NL8FJM9R2TC1O57","1","1",0,0,0,0,0,1,1,1,1,1,2,2,1,2,2,1,1,1,2,2,0,"false",2,1,0.366666666666667,"CESS Online Panel Stgo - DS",5,16
"759","AUSKANGPEWVQRY4M8JF2room_1498784576629","2234","false","Module2","9",1800,1929.75,12,550,"false",165,1635,30,"0","true","AUSKANGPEWVQRY4M8JF2","[objectObject]","[objectObject]",NA,"9","1498785829618","./data//room_1498784576629/memory_Module2_6.3.9.csv","room_1498784576629",9,TRUE,1,0.305555555555556,"20","M","4","B","500","A","AUVY0NL8FJM9R2TC1O57","1","1",0,0,0,0,0,1,1,1,1,1,2,2,1,2,2,1,1,1,2,2,0,"false",2,1,0.305555555555556,"CESS Online Panel Stgo - DS",5,16
"760","AUSKANGPEWVQRY4M8JF2room_1498784576629","5306","false","Module2","5",1500,1593.75,10,500,"false",150,1350,30,"0","true","AUSKANGPEWVQRY4M8JF2","[objectObject]","[objectObject]",NA,"5","1498785503387","./data//room_1498784576629/memory_Module2_6.3.5.csv","room_1498784576629",5,TRUE,1,0.333333333333333,"20","M","4","B","500","A","AUVY0NL8FJM9R2TC1O57","1","1",0,0,0,0,0,1,1,1,1,1,2,2,1,2,2,1,1,1,2,2,0,"false",2,1,0.333333333333333,"CESS Online Panel Stgo - DS",5,16
"761","AUSKANGPEWVQRY4M8JF2room_1498784576629","3487","false","Module2","4",1350,1457.25,9,350,"false",105,1245,30,"0","true","AUSKANGPEWVQRY4M8JF2","[objectObject]","[objectObject]",NA,"4","1498785399916","./data//room_1498784576629/memory_Module2_6.3.4.csv","room_1498784576629",4,TRUE,1,0.259259259259259,"20","M","4","B","500","A","AUVY0NL8FJM9R2TC1O57","1","1",0,0,0,0,0,1,1,1,1,1,2,2,1,2,2,1,1,1,2,2,0,"false",2,1,0.259259259259259,"CESS Online Panel Stgo - DS",5,16
"762","AUSKANGPEWVQRY4M8JF2room_1498784576629","2614","false","Module2","6",1050,1168.5,7,550,"false",165,885,30,"0","true","AUSKANGPEWVQRY4M8JF2","[objectObject]","[objectObject]",NA,"6","1498785584627","./data//room_1498784576629/memory_Module2_6.3.6.csv","room_1498784576629",6,TRUE,1,0.523809523809524,"20","M","4","B","500","A","AUVY0NL8FJM9R2TC1O57","1","1",0,0,0,0,0,1,1,1,1,1,2,2,1,2,2,1,1,1,2,2,0,"false",2,1,0.523809523809524,"CESS Online Panel Stgo - DS",5,16
"763","AUSKANGPEWVQRY4M8JF2room_1498784576629","8513","false","Module2","3",1650,1736.25,11,650,"false",195,1455,30,"0","true","AUSKANGPEWVQRY4M8JF2","[objectObject]","[objectObject]",NA,"3","1498785328012","./data//room_1498784576629/memory_Module2_6.3.3.csv","room_1498784576629",3,TRUE,1,0.393939393939394,"20","M","4","B","500","A","AUVY0NL8FJM9R2TC1O57","1","1",0,0,0,0,0,1,1,1,1,1,2,2,1,2,2,1,1,1,2,2,0,"false",2,1,0.393939393939394,"CESS Online Panel Stgo - DS",5,16
"764","AUSKANGPEWVQRY4M8JF2room_1498784576629","15099","false","Module2","1",1200,1076.25,8,1200,"false",360,840,30,"0","true","AUSKANGPEWVQRY4M8JF2","[objectObject]","[objectObject]",NA,"1","1498785152821","./data//room_1498784576629/memory_Module2_6.3.1.csv","room_1498784576629",1,TRUE,0,1,"20","M","4","B","500","A","AUVY0NL8FJM9R2TC1O57","1","1",0,0,0,0,0,1,1,1,1,1,2,2,1,2,2,1,1,1,2,2,0,"false",2,1,1,"CESS Online Panel Stgo - DS",5,16
"765","AUSW1YLGHXQOTRK3N0EFroom_1497578689076","5040","false","Module2","5",1050,1105.05,7,735,"false",220.5,829.5,30,"0","true","AUSW1YLGHXQOTRK3N0EF","[objectObject]","[objectObject]",NA,"5","1497579713450","./data//room_1497578689076/memory_Module2_6.3.5.csv","room_1497578689076",5,TRUE,1,0.7,"21","F","3","B","500","A","AUCXOHYMKT54SEPRDB9A","6","6",0,0,0,0,0,0,0,0,0,0,2,2,3,2,2,4,1,1,2,1,0,"false",2,1,0.7,"CESS Online Panel Stgo - DS",0,20
"766","AUSW1YLGHXQOTRK3N0EFroom_1497578689076","3803","false","Module2","6",1200,1225.65,8,840,"false",252,948,30,"0","true","AUSW1YLGHXQOTRK3N0EF","[objectObject]","[objectObject]",NA,"6","1497579832652","./data//room_1497578689076/memory_Module2_6.3.6.csv","room_1497578689076",6,TRUE,1,0.7,"21","F","3","B","500","A","AUCXOHYMKT54SEPRDB9A","6","6",0,0,0,0,0,0,0,0,0,0,2,2,3,2,2,4,1,1,2,1,0,"false",2,1,0.7,"CESS Online Panel Stgo - DS",0,20
"767","AUSW1YLGHXQOTRK3N0EFroom_1497578689076","2997","false","Module2","9",900,983.4,6,630,"false",189,711,30,"0","true","AUSW1YLGHXQOTRK3N0EF","[objectObject]","[objectObject]",NA,"9","1497580078023","./data//room_1497578689076/memory_Module2_6.3.9.csv","room_1497578689076",9,TRUE,1,0.7,"21","F","3","B","500","A","AUCXOHYMKT54SEPRDB9A","6","6",0,0,0,0,0,0,0,0,0,0,2,2,3,2,2,4,1,1,2,1,0,"false",2,1,0.7,"CESS Online Panel Stgo - DS",0,20
"768","AUSW1YLGHXQOTRK3N0EFroom_1497578689076","1579","false","Module2","10",1200,1247.325,8,840,"false",252,948,30,"0","true","AUSW1YLGHXQOTRK3N0EF","[objectObject]","[objectObject]",NA,"10","1497580151618","./data//room_1497578689076/memory_Module2_6.3.10.csv","room_1497578689076",10,TRUE,1,0.7,"21","F","3","B","500","A","AUCXOHYMKT54SEPRDB9A","6","6",0,0,0,0,0,0,0,0,0,0,2,2,3,2,2,4,1,1,2,1,0,"false",2,1,0.7,"CESS Online Panel Stgo - DS",0,20
"769","AUSW1YLGHXQOTRK3N0EFroom_1497578689076","3481","false","Module2","2",750,935.625,5,225,"false",67.5,682.5,30,"0","true","AUSW1YLGHXQOTRK3N0EF","[objectObject]","[objectObject]",NA,"2","1497579410362","./data//room_1497578689076/memory_Module2_6.3.2.csv","room_1497578689076",2,TRUE,1,0.3,"21","F","3","B","500","A","AUCXOHYMKT54SEPRDB9A","6","6",0,0,0,0,0,0,0,0,0,0,2,2,3,2,2,4,1,1,2,1,0,"false",2,1,0.3,"CESS Online Panel Stgo - DS",0,20
"770","AUSW1YLGHXQOTRK3N0EFroom_1497578689076","8161","false","Module2","1",450,662.7,3,0,"false",0,450,30,"0","true","AUSW1YLGHXQOTRK3N0EF","[objectObject]","[objectObject]",NA,"1","1497579302328","./data//room_1497578689076/memory_Module2_6.3.1.csv","room_1497578689076",1,TRUE,1,0,"21","F","3","B","500","A","AUCXOHYMKT54SEPRDB9A","6","6",0,0,0,0,0,0,0,0,0,0,2,2,3,2,2,4,1,1,2,1,0,"false",2,1,0,"CESS Online Panel Stgo - DS",0,20
"771","AUSW1YLGHXQOTRK3N0EFroom_1497578689076","4436","false","Module2","7",1200,1404.75,8,840,"false",252,948,30,"0","true","AUSW1YLGHXQOTRK3N0EF","[objectObject]","[objectObject]",NA,"7","1497579908931","./data//room_1497578689076/memory_Module2_6.3.7.csv","room_1497578689076",7,TRUE,1,0.7,"21","F","3","B","500","A","AUCXOHYMKT54SEPRDB9A","6","6",0,0,0,0,0,0,0,0,0,0,2,2,3,2,2,4,1,1,2,1,0,"false",2,1,0.7,"CESS Online Panel Stgo - DS",0,20
"772","AUSW1YLGHXQOTRK3N0EFroom_1497578689076","2746","false","Module2","4",750,860.7,5,525,"false",157.5,592.5,30,"0","true","AUSW1YLGHXQOTRK3N0EF","[objectObject]","[objectObject]",NA,"4","1497579620886","./data//room_1497578689076/memory_Module2_6.3.4.csv","room_1497578689076",4,TRUE,1,0.7,"21","F","3","B","500","A","AUCXOHYMKT54SEPRDB9A","6","6",0,0,0,0,0,0,0,0,0,0,2,2,3,2,2,4,1,1,2,1,0,"false",2,1,0.7,"CESS Online Panel Stgo - DS",0,20
"773","AUSW1YLGHXQOTRK3N0EFroom_1497578689076","5257","false","Module2","3",1350,1407.375,9,945,"false",283.5,1066.5,30,"0","true","AUSW1YLGHXQOTRK3N0EF","[objectObject]","[objectObject]",NA,"3","1497579521361","./data//room_1497578689076/memory_Module2_6.3.3.csv","room_1497578689076",3,TRUE,1,0.7,"21","F","3","B","500","A","AUCXOHYMKT54SEPRDB9A","6","6",0,0,0,0,0,0,0,0,0,0,2,2,3,2,2,4,1,1,2,1,0,"false",2,1,0.7,"CESS Online Panel Stgo - DS",0,20
"774","AUSW1YLGHXQOTRK3N0EFroom_1497578689076","1999","false","Module2","8",1050,1177.275,7,735,"false",220.5,829.5,30,"0","true","AUSW1YLGHXQOTRK3N0EF","[objectObject]","[objectObject]",NA,"8","1497579993754","./data//room_1497578689076/memory_Module2_6.3.8.csv","room_1497578689076",8,TRUE,1,0.7,"21","F","3","B","500","A","AUCXOHYMKT54SEPRDB9A","6","6",0,0,0,0,0,0,0,0,0,0,2,2,3,2,2,4,1,1,2,1,0,"false",2,1,0.7,"CESS Online Panel Stgo - DS",0,20
"775","AUTAWLKOZ6J2P719SR5Vroom_1497553361606","11667","false","Module2","10",1500,1445,10,1500,"false",150,1350,10,"0","true","AUTAWLKOZ6J2P719SR5V","[objectObject]","[objectObject]",NA,"10","1497554523427","./data//room_1497553361606/memory_Module2_6.3.10.csv","room_1497553361606",10,FALSE,0,1,"28","M","5","B","350","B","AUXWDL2MC8YB9U7S5FAQ","6","6",0,0,1,0,1,0,0,1,1,0,1,1,3,2,2,1,1,1,3,1,0,"false",2,3,1,"CESS Online Panel Stgo - DS",4,16
"776","AUTAWLKOZ6J2P719SR5Vroom_1497553361606","1519","false","Module2","7",1500,1450,10,1500,"false",150,1350,10,"0","true","AUTAWLKOZ6J2P719SR5V","[objectObject]","[objectObject]",NA,"7","1497554290130","./data//room_1497553361606/memory_Module2_6.3.7.csv","room_1497553361606",7,FALSE,0,1,"28","M","5","B","350","B","AUXWDL2MC8YB9U7S5FAQ","6","6",0,0,1,0,1,0,0,1,1,0,1,1,3,2,2,1,1,1,3,1,0,"false",2,3,1,"CESS Online Panel Stgo - DS",4,16
"777","AUTAWLKOZ6J2P719SR5Vroom_1497553361606","2696","false","Module2","2",1050,1065,7,1050,"false",105,945,10,"0","true","AUTAWLKOZ6J2P719SR5V","[objectObject]","[objectObject]",NA,"2","1497553893783","./data//room_1497553361606/memory_Module2_6.3.2.csv","room_1497553361606",2,FALSE,0,1,"28","M","5","B","350","B","AUXWDL2MC8YB9U7S5FAQ","6","6",0,0,1,0,1,0,0,1,1,0,1,1,3,2,2,1,1,1,3,1,0,"false",2,3,1,"CESS Online Panel Stgo - DS",4,16
"778","AUTAWLKOZ6J2P719SR5Vroom_1497553361606","1382","false","Module2","8",1800,1720,12,1800,"false",180,1620,10,"0","true","AUTAWLKOZ6J2P719SR5V","[objectObject]","[objectObject]",NA,"8","1497554370476","./data//room_1497553361606/memory_Module2_6.3.8.csv","room_1497553361606",8,FALSE,0,1,"28","M","5","B","350","B","AUXWDL2MC8YB9U7S5FAQ","6","6",0,0,1,0,1,0,0,1,1,0,1,1,3,2,2,1,1,1,3,1,0,"false",2,3,1,"CESS Online Panel Stgo - DS",4,16
"779","AUTAWLKOZ6J2P719SR5Vroom_1497553361606","3594","false","Module2","4",1350,1368.33333333333,9,1350,"false",135,1215,10,"0","true","AUTAWLKOZ6J2P719SR5V","[objectObject]","[objectObject]",NA,"4","1497554056430","./data//room_1497553361606/memory_Module2_6.3.4.csv","room_1497553361606",4,FALSE,0,1,"28","M","5","B","350","B","AUXWDL2MC8YB9U7S5FAQ","6","6",0,0,1,0,1,0,0,1,1,0,1,1,3,2,2,1,1,1,3,1,0,"false",2,3,1,"CESS Online Panel Stgo - DS",4,16
"780","AUTAWLKOZ6J2P719SR5Vroom_1497553361606","3903","false","Module2","3",1350,1380,9,1350,"false",135,1215,10,"0","true","AUTAWLKOZ6J2P719SR5V","[objectObject]","[objectObject]",NA,"3","1497553976387","./data//room_1497553361606/memory_Module2_6.3.3.csv","room_1497553361606",3,FALSE,0,1,"28","M","5","B","350","B","AUXWDL2MC8YB9U7S5FAQ","6","6",0,0,1,0,1,0,0,1,1,0,1,1,3,2,2,1,1,1,3,1,0,"false",2,3,1,"CESS Online Panel Stgo - DS",4,16
"781","AUTAWLKOZ6J2P719SR5Vroom_1497553361606","3348","false","Module2","5",1050,1055,7,1050,"false",105,945,10,"0","true","AUTAWLKOZ6J2P719SR5V","[objectObject]","[objectObject]",NA,"5","1497554136896","./data//room_1497553361606/memory_Module2_6.3.5.csv","room_1497553361606",5,FALSE,0,1,"28","M","5","B","350","B","AUXWDL2MC8YB9U7S5FAQ","6","6",0,0,1,0,1,0,0,1,1,0,1,1,3,2,2,1,1,1,3,1,0,"false",2,3,1,"CESS Online Panel Stgo - DS",4,16
"782","AUTAWLKOZ6J2P719SR5Vroom_1497553361606","1101","false","Module2","9",1500,1430,10,1500,"false",150,1350,10,"0","true","AUTAWLKOZ6J2P719SR5V","[objectObject]","[objectObject]",NA,"9","1497554438898","./data//room_1497553361606/memory_Module2_6.3.9.csv","room_1497553361606",9,FALSE,0,1,"28","M","5","B","350","B","AUXWDL2MC8YB9U7S5FAQ","6","6",0,0,1,0,1,0,0,1,1,0,1,1,3,2,2,1,1,1,3,1,0,"false",2,3,1,"CESS Online Panel Stgo - DS",4,16
"783","AUTAWLKOZ6J2P719SR5Vroom_1497553361606","4771","false","Module2","6",1200,1220,8,1200,"false",120,1080,10,"0","true","AUTAWLKOZ6J2P719SR5V","[objectObject]","[objectObject]",NA,"6","1497554220894","./data//room_1497553361606/memory_Module2_6.3.6.csv","room_1497553361606",6,FALSE,0,1,"28","M","5","B","350","B","AUXWDL2MC8YB9U7S5FAQ","6","6",0,0,1,0,1,0,0,1,1,0,1,1,3,2,2,1,1,1,3,1,0,"false",2,3,1,"CESS Online Panel Stgo - DS",4,16
"784","AUTAWLKOZ6J2P719SR5Vroom_1497553361606","9688","false","Module2","1",750,785,5,750,"false",75,675,10,"0","true","AUTAWLKOZ6J2P719SR5V","[objectObject]","[objectObject]",NA,"1","1497553816768","./data//room_1497553361606/memory_Module2_6.3.1.csv","room_1497553361606",1,FALSE,0,1,"28","M","5","B","350","B","AUXWDL2MC8YB9U7S5FAQ","6","6",0,0,1,0,1,0,0,1,1,0,1,1,3,2,2,1,1,1,3,1,0,"false",2,3,1,"CESS Online Panel Stgo - DS",4,16
"785","AUTQ0FP8EBMVYJS4UR3Iroom_1497553539409","5729","false","Module2","1",900,858.975,6,900,"false",90,810,10,"0","true","AUTQ0FP8EBMVYJS4UR3I","[objectObject]","[objectObject]",NA,"1","1497553975905","./data//room_1497553539409/memory_Module2_6.3.1.csv","room_1497553539409",1,TRUE,0,1,"26","F","0","B","300","A","AUUHZCLID9BFMQ2PG4T8","3","3",1,0,0,1,1,1,0,0,1,1,1,1,2,1,1,1,1,1,1,1,0,"false",2,3,1,"CESS Online Panel Stgo - DS",6,11
"786","AUTQ0FP8EBMVYJS4UR3Iroom_1497553539409","1097","false","Module2","10",1200,1148.125,8,1200,"false",120,1080,10,"0","true","AUTQ0FP8EBMVYJS4UR3I","[objectObject]","[objectObject]",NA,"10","1497554755854","./data//room_1497553539409/memory_Module2_6.3.10.csv","room_1497553539409",10,TRUE,0,1,"26","F","0","B","300","A","AUUHZCLID9BFMQ2PG4T8","3","3",1,0,0,1,1,1,0,0,1,1,1,1,2,1,1,1,1,1,1,1,0,"false",2,3,1,"CESS Online Panel Stgo - DS",6,11
"787","AUTQ0FP8EBMVYJS4UR3Iroom_1497553539409","1320","false","Module2","8",1050,1014.375,7,1050,"false",105,945,10,"0","true","AUTQ0FP8EBMVYJS4UR3I","[objectObject]","[objectObject]",NA,"8","1497554602725","./data//room_1497553539409/memory_Module2_6.3.8.csv","room_1497553539409",8,TRUE,0,1,"26","F","0","B","300","A","AUUHZCLID9BFMQ2PG4T8","3","3",1,0,0,1,1,1,0,0,1,1,1,1,2,1,1,1,1,1,1,1,0,"false",2,3,1,"CESS Online Panel Stgo - DS",6,11
"788","AUTQ0FP8EBMVYJS4UR3Iroom_1497553539409","2708","false","Module2","2",750,734.75,5,750,"false",75,675,10,"0","true","AUTQ0FP8EBMVYJS4UR3I","[objectObject]","[objectObject]",NA,"2","1497554055378","./data//room_1497553539409/memory_Module2_6.3.2.csv","room_1497553539409",2,TRUE,0,1,"26","F","0","B","300","A","AUUHZCLID9BFMQ2PG4T8","3","3",1,0,0,1,1,1,0,0,1,1,1,1,2,1,1,1,1,1,1,1,0,"false",2,3,1,"CESS Online Panel Stgo - DS",6,11
"789","AUTQ0FP8EBMVYJS4UR3Iroom_1497553539409","9434","false","Module2","9",1050,1013.875,7,1050,"false",105,945,10,"0","true","AUTQ0FP8EBMVYJS4UR3I","[objectObject]","[objectObject]",NA,"9","1497554685176","./data//room_1497553539409/memory_Module2_6.3.9.csv","room_1497553539409",9,TRUE,0,1,"26","F","0","B","300","A","AUUHZCLID9BFMQ2PG4T8","3","3",1,0,0,1,1,1,0,0,1,1,1,1,2,1,1,1,1,1,1,1,0,"false",2,3,1,"CESS Online Panel Stgo - DS",6,11
"790","AUTQ0FP8EBMVYJS4UR3Iroom_1497553539409","4693","false","Module2","4",750,734.5,5,750,"false",75,675,10,"0","true","AUTQ0FP8EBMVYJS4UR3I","[objectObject]","[objectObject]",NA,"4","1497554235827","./data//room_1497553539409/memory_Module2_6.3.4.csv","room_1497553539409",4,TRUE,0,1,"26","F","0","B","300","A","AUUHZCLID9BFMQ2PG4T8","3","3",1,0,0,1,1,1,0,0,1,1,1,1,2,1,1,1,1,1,1,1,0,"false",2,3,1,"CESS Online Panel Stgo - DS",6,11
